seed,n,m,target_r,delta,method,tau,neff,lambda_hat,achieved_risk_test,slack,utility,violation,runtime_fit_ratio,runtime_crc,severity,n_cal
7,1000,500,0.1,0.1,oracle+clip,10.0,143.46781001497442,0.99,1.1495,1.2294490319744573,0.0,1.0494999999999999,8.667000656714663e-06,0.002722424000239698,2.0,1000
7,1000,500,0.1,0.1,oracle+clip,20.0,101.84825079358818,0.99,1.1495,1.260229665774013,0.0,1.0494999999999999,9.307997970608994e-06,0.001562864999868907,2.0,1000
7,1000,500,0.1,0.1,oracle+clip,50.0,67.82358643489381,0.99,1.1495,1.3133315317840393,0.0,1.0494999999999999,7.765000191284344e-06,0.001583614997798577,2.0,1000
7,1000,500,0.1,0.1,learned,1.0,29.163283172048576,0.99,1.1495,1.320010752019484,0.0,1.0494999999999999,0.002553709000494564,0.0016351829981431365,2.0,1000
7,1000,500,0.1,0.1,learned+clip,1.0,397.27737461765633,0.99,1.1495,1.1464390135920461,0.0,1.0494999999999999,0.002589388001069892,0.0018129849995602854,2.0,1000
7,1000,500,0.1,0.1,learned+clip,2.0,298.5040889121645,0.99,1.1495,1.1646701389710903,0.0,1.0494999999999999,0.0026017310010502115,0.0018438350016367622,2.0,1000
7,1000,500,0.1,0.1,learned+clip,5.0,194.06106024678422,0.99,1.1495,1.2023495523702634,0.0,1.0494999999999999,0.002025263998802984,0.0016305350000038743,2.0,1000
7,1000,500,0.1,0.1,learned+clip,10.0,135.08365100193149,0.99,1.1495,1.234288860316812,0.0,1.0494999999999999,0.0022138060012366623,0.002071671999146929,2.0,1000
7,1000,500,0.1,0.1,learned+clip,20.0,96.0583906107864,0.99,1.1495,1.2619052345414443,0.0,1.0494999999999999,0.002641337996465154,0.0016391609970014542,2.0,1000
7,1000,500,0.1,0.1,learned+clip,50.0,56.39751897320745,0.99,1.1495,1.3216929068742342,0.0,1.0494999999999999,0.0023120550031308085,0.002365307002037298,2.0,1000
7,1000,500,0.1,0.1,naive-learned-no-split,1.0,23.871789159827525,0.99,1.1495,1.3428314769966077,0.0,1.0494999999999999,0.0024285189974762034,0.002266788000270026,2.0,1000
7,2000,500,0.1,0.1,uniform,1.0,2000.0,0.99,1.1685,1.0862563483953247,0.0,1.0685,1.6030997358029708e-05,0.001981960998818977,2.0,2000
7,2000,500,0.1,0.1,oracle,1.0,93.60056406638213,0.99,1.1685,1.2167593527129608,0.0,1.0685,3.907000063918531e-06,0.0023047499998938292,2.0,2000
7,2000,500,0.1,0.1,oracle+clip,1.0,879.6682745739896,0.99,1.1685,1.1051077120516688,0.0,1.0685,1.3786000636173412e-05,0.0027054009988205507,2.0,2000
7,2000,500,0.1,0.1,oracle+clip,2.0,672.7239042913367,0.99,1.1685,1.1135099969803823,0.0,1.0685,1.1481999536044896e-05,0.0032155109984159935,2.0,2000
7,2000,500,0.1,0.1,oracle+clip,5.0,445.05044866248306,0.99,1.1685,1.1302761881680186,0.0,1.0685,1.0399999155197293e-05,0.002348424997762777,2.0,2000
7,2000,500,0.1,0.1,oracle+clip,10.0,307.3589592286404,0.99,1.1685,1.1475957454978187,0.0,1.0685,9.547999070491642e-06,0.002139003001502715,2.0,2000
7,2000,500,0.1,0.1,oracle+clip,20.0,206.74855737903374,0.99,1.1685,1.1713386865724904,0.0,1.0685,9.548999514663592e-06,0.0019441980002739,2.0,2000
7,2000,500,0.1,0.1,oracle+clip,50.0,132.24023093014586,0.99,1.1685,1.2217838030934,0.0,1.0685,9.57799784373492e-06,0.002617801997985225,2.0,2000
7,2000,500,0.1,0.1,learned,1.0,101.94338773575615,0.99,1.1685,1.2089814278006625,0.0,1.0685,0.003707216998009244,0.0023875600018072873,2.0,2000
7,2000,500,0.1,0.1,learned+clip,1.0,866.7653037215094,0.99,1.1685,1.1048282679273038,0.0,1.0685,0.0041517410027154256,0.003764868000871502,2.0,2000
7,2000,500,0.1,0.1,learned+clip,2.0,660.4423966814852,0.99,1.1685,1.113763175927557,0.0,1.0685,0.006849186996987555,0.003315814999950817,2.0,2000
7,2000,500,0.1,0.1,learned+clip,5.0,437.881176882954,0.99,1.1685,1.131439100434735,0.0,1.0685,0.0040745029982645065,0.0029433679992507678,2.0,2000
7,2000,500,0.1,0.1,learned+clip,10.0,295.6731044130057,0.99,1.1685,1.1513723034605718,0.0,1.0685,0.004907374997856095,0.002355738997721346,2.0,2000
7,2000,500,0.1,0.1,learned+clip,20.0,204.71964131274643,0.99,1.1685,1.1726123327967393,0.0,1.0685,0.003604940000514034,0.0030016810014785733,2.0,2000
7,2000,500,0.1,0.1,learned+clip,50.0,125.58700835537768,0.99,1.1685,1.223974958224353,0.0,1.0685,0.003453689998423215,0.0027968559988948982,2.0,2000
7,2000,500,0.1,0.1,naive-learned-no-split,1.0,109.80060502093863,0.99,1.1685,1.207785268388471,0.0,1.0685,0.0033602199982851744,0.0028566220025822986,2.0,2000
8,200,500,0.1,0.1,uniform,1.0,200.0,0.99,1.1645,1.1630547640469524,0.0,1.0645,2.0769999537151307e-05,0.002053948999673594,0.0,200
8,200,500,0.1,0.1,oracle,1.0,200.0,0.99,1.1645,1.1630547640469524,0.0,1.0645,4.397999873617664e-06,0.0019388079999771435,0.0,200
8,200,500,0.1,0.1,oracle+clip,1.0,200.0,0.99,1.1645,1.1630547640469524,0.0,1.0645,1.2403997970977798e-05,0.0018826399973477237,0.0,200
8,200,500,0.1,0.1,oracle+clip,2.0,200.0,0.99,1.1645,1.1688112267794375,0.0,1.0645,8.696999429957941e-06,0.0016541999975743238,0.0,200
8,200,500,0.1,0.1,oracle+clip,5.0,200.0,0.99,1.1645,1.1860806149768928,0.0,1.0645,7.383998308796436e-06,0.0013889399997424334,0.0,200
8,200,500,0.1,0.1,oracle+clip,10.0,200.0,0.99,1.1645,1.2148629286393184,0.0,1.0645,7.665003067813814e-06,0.001384792001772439,0.0,200
8,200,500,0.1,0.1,oracle+clip,20.0,200.0,0.99,1.1645,1.2724275559641696,0.0,1.0645,7.975999324116856e-06,0.0012635989987757057,0.0,200
8,200,500,0.1,0.1,oracle+clip,50.0,200.0,0.99,1.1645,1.445121437938723,0.0,1.0645,1.1502001143526286e-05,0.0012876159998995718,0.0,200
8,200,500,0.1,0.1,learned,1.0,180.21862907455403,0.99,1.1645,1.1627514782935497,0.0,1.0645,0.002002851000725059,0.0016344420000677928,0.0,200
8,200,500,0.1,0.1,learned+clip,1.0,194.9002382583349,0.99,1.1645,1.1637038717104413,0.0,1.0645,0.0023741039985907264,0.0016486389977217186,0.0,200
8,200,500,0.1,0.1,learned+clip,2.0,181.04456804089673,0.99,1.1645,1.168430169764232,0.0,1.0645,0.0015410829983011354,0.0015435569985129405,0.0,200
8,200,500,0.1,0.1,learned+clip,5.0,180.21862907455403,0.99,1.1645,1.1848293928510718,0.0,1.0645,0.001880454998172354,0.00135789099658723,0.0,200
8,200,500,0.1,0.1,learned+clip,10.0,180.21862907455403,0.99,1.1645,1.2124267860479745,0.0,1.0645,0.0023530830003437586,0.0022081149982113857,0.0,200
8,200,500,0.1,0.1,learned+clip,20.0,180.21862907455403,0.99,1.1645,1.2676215724417799,0.0,1.0645,0.0021458649971464183,0.0015309729969885666,0.0,200
8,200,500,0.1,0.1,learned+clip,50.0,180.21862907455403,0.99,1.1645,1.433205931623196,0.0,1.0645,0.0019801369999186136,0.0017189149984915275,0.0,200
8,200,500,0.1,0.1,naive-learned-no-split,1.0,183.33885378938695,0.99,1.1645,1.168079537599094,0.0,1.0645,0.0018024259989033453,0.0014379349995579105,0.0,200
8,500,500,0.1,0.1,uniform,1.0,500.0,0.99,1.161,1.124163989337145,0.0,1.061,2.2353000531438738e-05,0.0015478460009035189,0.0,500
8,500,500,0.1,0.1,oracle,1.0,500.0,0.99,1.161,1.124163989337145,0.0,1.061,2.9760012694168836e-06,0.0013976570007798728,0.0,500
8,500,500,0.1,0.1,oracle+clip,1.0,500.0,0.99,1.161,1.124163989337145,0.0,1.061,9.438001143280417e-06,0.0022776389996579383,0.0,500
8,500,500,0.1,0.1,oracle+clip,2.0,500.0,0.99,1.161,1.126466574430139,0.0,1.061,9.057999704964459e-06,0.001723203000437934,0.0,500
8,500,500,0.1,0.1,oracle+clip,5.0,500.0,0.99,1.161,1.1333743297091212,0.0,1.061,1.2874999811174348e-05,0.0019400589990254957,0.0,500
8,500,500,0.1,0.1,oracle+clip,10.0,500.0,0.99,1.161,1.1448872551740914,0.0,1.061,8.115999662550166e-06,0.0014531440028804354,0.0,500
8,500,500,0.1,0.1,oracle+clip,20.0,500.0,0.99,1.161,1.1679131061040318,0.0,1.061,7.023001671768725e-06,0.0013384939993557055,0.0,500
8,500,500,0.1,0.1,oracle+clip,50.0,500.0,0.99,1.161,1.2369906588938533,0.0,1.061,1.135200000135228e-05,0.001488591999077471,0.0,500
8,500,500,0.1,0.1,learned,1.0,480.9794773669407,0.99,1.161,1.121251981655901,0.0,1.061,0.0018380729998170864,0.0014193189999787137,0.0,500
8,500,500,0.1,0.1,learned+clip,1.0,494.73873085058574,0.99,1.161,1.1257734899845107,0.0,1.061,0.0024824219981383067,0.0016661529989505652,0.0,500
8,500,500,0.1,0.1,learned+clip,2.0,480.9794773669407,0.99,1.161,1.123482490261602,0.0,1.061,0.001723282999591902,0.0017630599977564998,0.0,500
8,500,500,0.1,0.1,learned+clip,5.0,480.9794773669407,0.99,1.161,1.1301740160787055,0.0,1.061,0.0017018310027197003,0.0013688920007552952,0.0,500
8,500,500,0.1,0.1,learned+clip,10.0,480.9794773669407,0.99,1.161,1.141326559107211,0.0,1.061,0.0023662800012971275,0.0015533059995505027,0.0,500
8,500,500,0.1,0.1,learned+clip,20.0,480.9794773669407,0.99,1.161,1.1636316451642224,0.0,1.061,0.0018746839996310882,0.0015176570013863966,0.0,500
8,500,500,0.1,0.1,learned+clip,50.0,480.9794773669407,0.99,1.161,1.2305469033352563,0.0,1.061,0.0016001860021788161,0.0013259490006021224,0.0,500
8,500,500,0.1,0.1,naive-learned-no-split,1.0,485.4547278491693,0.99,1.161,1.1261391012467583,0.0,1.061,0.0018427729992254172,0.0015160549992287997,0.0,500
8,1000,500,0.1,0.1,uniform,1.0,1000.0,0.99,1.159,1.1151365516683782,0.0,1.059,1.4729001122759655e-05,0.0016405040005338378,0.0,1000
8,1000,500,0.1,0.1,oracle,1.0,1000.0,0.99,1.159,1.1151365516683782,0.0,1.059,2.7750029403250664e-06,0.0014944030008336995,0.0,1000
8,1000,500,0.1,0.1,oracle+clip,1.0,1000.0,0.99,1.159,1.1151365516683782,0.0,1.059,8.306000381708145e-06,0.0014805460014031269,0.0,1000
8,1000,500,0.1,0.1,oracle+clip,2.0,1000.0,0.99,1.159,1.1162878442148751,0.0,1.059,1.0320000001229346e-05,0.0015328070003306493,0.0,1000
8,1000,500,0.1,0.1,oracle+clip,5.0,1000.0,0.99,1.159,1.1197417218543662,0.0,1.059,1.0930998541880399e-05,0.0024363539996556938,0.0,1000
8,1000,500,0.1,0.1,oracle+clip,10.0,1000.0,0.99,1.159,1.1254981845868512,0.0,1.059,1.0650001058820635e-05,0.0018807260021276306,0.0,1000
8,1000,500,0.1,0.1,oracle+clip,20.0,1000.0,0.99,1.159,1.1370111100518216,0.0,1.059,1.8966002244269475e-05,0.0015640170022379607,0.0,1000
8,1000,500,0.1,0.1,oracle+clip,50.0,1000.0,0.99,1.159,1.1715498864467322,0.0,1.059,1.1321997590130195e-05,0.0015255030011758208,0.0,1000
8,1000,500,0.1,0.1,learned,1.0,977.1810638695985,0.99,1.159,1.1150696949786472,0.0,1.059,0.0024301410012412816,0.0015227069998218212,0.0,1000
8,1000,500,0.1,0.1,learned+clip,1.0,992.5136862683263,0.99,1.159,1.1151185143530749,0.0,1.059,0.001866528000391554,0.0016715929996280465,0.0,1000
8,1000,500,0.1,0.1,learned+clip,2.0,977.1810638695985,0.99,1.159,1.1162196616047293,0.0,1.059,0.0016914219995669555,0.0020799990015802905,0.0,1000
8,1000,500,0.1,0.1,learned+clip,5.0,977.1810638695985,0.99,1.159,1.1196695614829757,0.0,1.059,0.0018307999998796731,0.0014682729997730348,0.0,1000
8,1000,500,0.1,0.1,learned+clip,10.0,977.1810638695985,0.99,1.159,1.1254193946133864,0.0,1.059,0.0015556710022792686,0.0015113449990167283,0.0,1000
8,1000,500,0.1,0.1,learned+clip,20.0,977.1810638695985,0.99,1.159,1.136919060874208,0.0,1.059,0.0017302870001003612,0.0015000040002632886,0.0,1000
8,1000,500,0.1,0.1,learned+clip,50.0,977.1810638695985,0.99,1.159,1.1714180596566721,0.0,1.059,0.0016885860022739507,0.001475134999054717,0.0,1000
8,1000,500,0.1,0.1,naive-learned-no-split,1.0,968.2164470488152,0.99,1.159,1.1140215688171735,0.0,1.059,0.0015795370018167887,0.0015522040012001526,0.0,1000
8,2000,500,0.1,0.1,uniform,1.0,2000.0,0.99,1.159,1.0910063483953247,0.0,1.059,9.628001862438396e-06,0.0020382380025694147,0.0,2000
8,2000,500,0.1,0.1,oracle,1.0,2000.0,0.99,1.159,1.0910063483953247,0.0,1.059,3.1859999580774456e-06,0.0020587080034601968,0.0,2000
8,2000,500,0.1,0.1,oracle+clip,1.0,2000.0,0.99,1.159,1.0910063483953247,0.0,1.059,1.353599873255007e-05,0.0027974680015177,0.0,2000
8,2000,500,0.1,0.1,oracle+clip,2.0,2000.0,0.99,1.159,1.0915819946685732,0.0,1.059,1.2574000720633194e-05,0.0024661419993208256,0.0,2000
8,2000,500,0.1,0.1,oracle+clip,5.0,2000.0,0.99,1.159,1.0933089334883188,0.0,1.059,1.1381998774595559e-05,0.0022482819986180402,0.0,2000
8,2000,500,0.1,0.1,oracle+clip,10.0,2000.0,0.99,1.159,1.0961871648545614,0.0,1.059,1.1262000043643638e-05,0.002324769000551896,0.0,2000
8,2000,500,0.1,0.1,oracle+clip,20.0,2000.0,0.99,1.159,1.1019436275870464,0.0,1.059,1.223299841512926e-05,0.002014552999753505,0.0,2000
8,2000,500,0.1,0.1,oracle+clip,50.0,2000.0,0.99,1.159,1.1192130157845017,0.0,1.059,1.0670999472495168e-05,0.00234185199951753,0.0,2000
8,2000,500,0.1,0.1,learned,1.0,1973.363789002348,0.99,1.159,1.0920247363572713,0.0,1.059,0.002833276997989742,0.0021175210022192914,0.0,2000
8,2000,500,0.1,0.1,learned+clip,1.0,1991.3292265698797,0.99,1.159,1.0914143931788807,0.0,1.059,0.002387238997471286,0.002615358000184642,0.0,2000
8,2000,500,0.1,0.1,learned+clip,2.0,1973.363789002348,0.99,1.159,1.0925977191549687,0.0,1.059,0.002272809997521108,0.0023395480020553805,0.0,2000
8,2000,500,0.1,0.1,learned+clip,5.0,1973.363789002348,0.99,1.159,1.0943166675480611,0.0,1.059,0.0029805500016664155,0.002175833000364946,0.0,2000
8,2000,500,0.1,0.1,learned+clip,10.0,1973.363789002348,0.99,1.159,1.0971815815365487,0.0,1.059,0.0022144070026115514,0.002386126998317195,0.0,2000
8,2000,500,0.1,0.1,learned+clip,20.0,1973.363789002348,0.99,1.159,1.1029114095135237,0.0,1.059,0.002607813999929931,0.0023064950000843965,0.0,2000
8,2000,500,0.1,0.1,learned+clip,50.0,1973.363789002348,0.99,1.159,1.120100893444449,0.0,1.059,0.002206311000918504,0.0021164790014154278,0.0,2000
8,2000,500,0.1,0.1,naive-learned-no-split,1.0,1953.379795900673,0.99,1.159,1.0913070289701157,0.0,1.059,0.002893822998885298,0.0026701730021159165,0.0,2000
8,200,500,0.1,0.1,uniform,1.0,200.0,0.99,1.1665,1.1630547640469524,0.0,1.0665,1.355600034003146e-05,0.0011767319992941339,0.5,200
8,200,500,0.1,0.1,oracle,1.0,162.55941430477642,0.99,1.1665,1.1799972256107543,0.0,1.0665,2.3840002540964633e-06,0.0012631579993467312,0.5,200
8,200,500,0.1,0.1,oracle+clip,1.0,188.16044564966091,0.99,1.1665,1.1696872510232694,0.0,1.0665,8.356000762432814e-06,0.001782726998499129,0.5,200
8,200,500,0.1,0.1,oracle+clip,2.0,167.97624448343845,0.99,1.1665,1.1840206433855733,0.0,1.0665,1.1132000508951023e-05,0.0013468690012814477,0.5,200
8,200,500,0.1,0.1,oracle+clip,5.0,162.55941430477642,0.99,1.1665,1.2022567963142126,0.0,1.0665,1.1923002602998167e-05,0.0012131420007790439,0.5,200
8,200,500,0.1,0.1,oracle+clip,10.0,162.55941430477642,0.99,1.1665,1.2300812596935353,0.0,1.0665,8.797000191407278e-06,0.0013089269996271469,0.5,200
8,200,500,0.1,0.1,oracle+clip,20.0,162.55941430477642,0.99,1.1665,1.285730186452181,0.0,1.0665,7.434002327499911e-06,0.0011849280017486308,0.5,200
8,200,500,0.1,0.1,oracle+clip,50.0,162.55941430477642,0.99,1.1665,1.4526769667281183,0.0,1.0665,6.4829982875380665e-06,0.0011563529988052323,0.5,200
8,200,500,0.1,0.1,learned,1.0,173.2841915621043,0.99,1.1665,1.1709434777382826,0.0,1.0665,0.0017303170025115833,0.0014748149988008663,0.5,200
8,200,500,0.1,0.1,learned+clip,1.0,191.73812965714578,0.99,1.1665,1.1651436769867376,0.0,1.0665,0.0017978169998968951,0.0012102569999115076,0.5,200
8,200,500,0.1,0.1,learned+clip,2.0,175.76682370590794,0.99,1.1665,1.1741492044460127,0.0,1.0665,0.0019400990022404585,0.0013359680015128106,0.5,200
8,200,500,0.1,0.1,learned+clip,5.0,173.2841915621043,0.99,1.1665,1.193206397411408,0.0,1.0665,0.0018520509984227829,0.0012198160002299119,0.5,200
8,200,500,0.1,0.1,learned+clip,10.0,173.2841915621043,0.99,1.1665,1.2210350470028146,0.0,1.0665,0.0015753789994050749,0.0013024639993091114,0.5,200
8,200,500,0.1,0.1,learned+clip,20.0,173.2841915621043,0.99,1.1665,1.2766923461856283,0.0,1.0665,0.00164873999892734,0.0012047059972246643,0.5,200
8,200,500,0.1,0.1,learned+clip,50.0,173.2841915621043,0.99,1.1665,1.4436642437340694,0.0,1.0665,0.0026914539994322695,0.0022504760017909575,0.5,200
8,200,500,0.1,0.1,naive-learned-no-split,1.0,173.1185466632247,0.99,1.1665,1.1726977570296904,0.0,1.0665,0.002462494001520099,0.001196329998492729,0.5,200
8,500,500,0.1,0.1,uniform,1.0,500.0,0.99,1.1555,1.124163989337145,0.0,1.0554999999999999,1.6691999917384237e-05,0.0013498249973054044,0.5,500
8,500,500,0.1,0.1,oracle,1.0,398.0728315301301,0.99,1.1555,1.1280179122657232,0.0,1.0554999999999999,2.825003321049735e-06,0.0018345470016356558,0.5,500
8,500,500,0.1,0.1,oracle+clip,1.0,465.39879866976185,0.99,1.1555,1.1270536815721306,0.0,1.0554999999999999,1.1723001080099493e-05,0.0019130280015815515,0.5,500
8,500,500,0.1,0.1,oracle+clip,2.0,412.4130127483385,0.99,1.1555,1.1309150264843975,0.0,1.0554999999999999,1.0489999112905934e-05,0.001255883998965146,0.5,500
8,500,500,0.1,0.1,oracle+clip,5.0,398.0728315301301,0.99,1.1555,1.1371413747428605,0.0,1.0554999999999999,7.785001798765734e-06,0.0013083650010230485,0.5,500
8,500,500,0.1,0.1,oracle+clip,10.0,398.0728315301301,0.99,1.1555,1.148545702839282,0.0,1.0554999999999999,8.025999704841524e-06,0.0016271780004899483,0.5,500
8,500,500,0.1,0.1,oracle+clip,20.0,398.0728315301301,0.99,1.1555,1.1713543590321251,0.0,1.0554999999999999,8.446000720141456e-06,0.0012954610028828029,0.5,500
8,500,500,0.1,0.1,oracle+clip,50.0,398.0728315301301,0.99,1.1555,1.2397803276106543,0.0,1.0554999999999999,7.924998499220237e-06,0.0015955279995978344,0.5,500
8,500,500,0.1,0.1,learned,1.0,388.0681789120622,0.99,1.1555,1.1277213849095156,0.0,1.0554999999999999,0.002273640999192139,0.0015208630029519554,0.5,500
8,500,500,0.1,0.1,learned+clip,1.0,463.339722729018,0.99,1.1555,1.1239982584791126,0.0,1.0554999999999999,0.0018984000016644131,0.0013524400019377936,0.5,500
8,500,500,0.1,0.1,learned+clip,2.0,409.5062391632754,0.99,1.1555,1.1292391378748132,0.0,1.0554999999999999,0.0016710929994587786,0.001383048998832237,0.5,500
8,500,500,0.1,0.1,learned+clip,5.0,388.0681789120622,0.99,1.1555,1.136773707853091,0.0,1.0554999999999999,0.0024670530001458246,0.0014304199976322707,0.5,500
8,500,500,0.1,0.1,learned+clip,10.0,388.0681789120622,0.99,1.1555,1.1480891115325604,0.0,1.0554999999999999,0.002197264002461452,0.001378811000904534,0.5,500
8,500,500,0.1,0.1,learned+clip,20.0,388.0681789120622,0.99,1.1555,1.1707199188914992,0.0,1.0554999999999999,0.0016755110009398777,0.0013052700014668517,0.5,500
8,500,500,0.1,0.1,learned+clip,50.0,388.0681789120622,0.99,1.1555,1.2386123409683156,0.0,1.0554999999999999,0.0020720240027003456,0.001389531000313582,0.5,500
8,500,500,0.1,0.1,naive-learned-no-split,1.0,388.48343515927337,0.99,1.1555,1.1323922770009303,0.0,1.0554999999999999,0.001600957999471575,0.001408017000358086,0.5,500
8,1000,500,0.1,0.1,uniform,1.0,1000.0,0.99,1.1565,1.1151365516683782,0.0,1.0565,8.896997314877808e-06,0.0017279519997828174,0.5,1000
8,1000,500,0.1,0.1,oracle,1.0,790.924126904199,0.99,1.1565,1.1233308610292299,0.0,1.0565,3.2960015232674778e-06,0.0015995350004232023,0.5,1000
8,1000,500,0.1,0.1,oracle+clip,1.0,932.1037188929026,0.99,1.1565,1.118073507308377,0.0,1.0565,8.916998922359198e-06,0.0016668749995005783,0.5,1000
8,1000,500,0.1,0.1,oracle+clip,2.0,828.3227847774209,0.99,1.1565,1.1216624401937896,0.0,1.0565,1.1863001418532804e-05,0.001575639002112439,0.5,1000
8,1000,500,0.1,0.1,oracle+clip,5.0,790.924126904199,0.99,1.1565,1.1279700521801161,0.0,1.0565,8.286002412205562e-06,0.0015682949997426476,0.5,1000
8,1000,500,0.1,0.1,oracle+clip,10.0,790.924126904199,0.99,1.1565,1.1337690411187242,0.0,1.0565,9.187999239657074e-06,0.0017228120013896842,0.5,1000
8,1000,500,0.1,0.1,oracle+clip,20.0,790.924126904199,0.99,1.1565,1.1453670189959402,0.0,1.0565,1.1292002454865724e-05,0.0014759469995624386,0.5,1000
8,1000,500,0.1,0.1,oracle+clip,50.0,790.924126904199,0.99,1.1565,1.1801609526275878,0.0,1.0565,6.823000148870051e-06,0.001758661001076689,0.5,1000
8,1000,500,0.1,0.1,learned,1.0,781.1468503848113,0.99,1.1565,1.1227139141510059,0.0,1.0565,0.0025371070005348884,0.0016530070024600718,0.5,1000
8,1000,500,0.1,0.1,learned+clip,1.0,930.4715748703761,0.99,1.1565,1.1175996648335695,0.0,1.0565,0.0021652130017173477,0.0015246309994836338,0.5,1000
8,1000,500,0.1,0.1,learned+clip,2.0,823.6382440663969,0.99,1.1565,1.12056539743493,0.0,1.0565,0.0018032869993476197,0.001941001999512082,0.5,1000
8,1000,500,0.1,0.1,learned+clip,5.0,781.1468503848113,0.99,1.1565,1.12737068705284,0.0,1.0565,0.0022431719989981502,0.0018572410008346196,0.5,1000
8,1000,500,0.1,0.1,learned+clip,10.0,781.1468503848113,0.99,1.1565,1.1331916531801325,0.0,1.0565,0.002357602999836672,0.0016565250007261056,0.5,1000
8,1000,500,0.1,0.1,learned+clip,20.0,781.1468503848113,0.99,1.1565,1.1448335854347176,0.0,1.0565,0.001886476999061415,0.001994723999814596,0.5,1000
8,1000,500,0.1,0.1,learned+clip,50.0,781.1468503848113,0.99,1.1565,1.1797593821984727,0.0,1.0565,0.0024820010003168136,0.00199605699890526,0.5,1000
8,1000,500,0.1,0.1,naive-learned-no-split,1.0,758.9674896879892,0.99,1.1565,1.1222993480519192,0.0,1.0565,0.0023896440034150146,0.001734303998091491,0.5,1000
8,2000,500,0.1,0.1,uniform,1.0,2000.0,0.99,1.161,1.0910063483953247,0.0,1.061,1.1071002518292516e-05,0.003236081000068225,0.5,2000
8,2000,500,0.1,0.1,oracle,1.0,1543.2322876937276,0.99,1.161,1.0937761114685516,0.0,1.061,4.178000381216407e-06,0.002360507998673711,0.5,2000
8,2000,500,0.1,0.1,oracle+clip,1.0,1865.4772057687505,0.99,1.161,1.09075172761873,0.0,1.061,1.133199839387089e-05,0.0020897270005661994,0.5,2000
8,2000,500,0.1,0.1,oracle+clip,2.0,1652.6081468868297,0.99,1.161,1.0911115782829435,0.0,1.061,1.365599746350199e-05,0.0025598720021662302,0.5,2000
8,2000,500,0.1,0.1,oracle+clip,5.0,1553.4253273359166,0.99,1.161,1.0960794587645386,0.0,1.061,1.0609997843857855e-05,0.0022507469984702766,0.5,2000
8,2000,500,0.1,0.1,oracle+clip,10.0,1543.2322876937276,0.99,1.161,1.0989164325858787,0.0,1.061,3.821299833361991e-05,0.0021981760000926442,0.5,2000
8,2000,500,0.1,0.1,oracle+clip,20.0,1543.2322876937276,0.99,1.161,1.1046279004940198,0.0,1.061,1.253400114364922e-05,0.002622231000714237,0.5,2000
8,2000,500,0.1,0.1,oracle+clip,50.0,1543.2322876937276,0.99,1.161,1.1217623042184435,0.0,1.061,1.3166001735953614e-05,0.00274920599986217,0.5,2000
8,2000,500,0.1,0.1,learned,1.0,1564.72869996636,0.99,1.161,1.0937871596545632,0.0,1.061,0.003059262002352625,0.0037866989987378474,0.5,2000
8,2000,500,0.1,0.1,learned+clip,1.0,1865.5284665361337,0.99,1.161,1.0914455483361314,0.0,1.061,0.003538141998433275,0.0029262659991218243,0.5,2000
8,2000,500,0.1,0.1,learned+clip,2.0,1655.874104993185,0.99,1.161,1.0921247090414152,0.0,1.061,0.0024771220014372375,0.002596220998384524,0.5,2000
8,2000,500,0.1,0.1,learned+clip,5.0,1569.2463439496748,0.99,1.161,1.096109854688565,0.0,1.061,0.002923150001151953,0.0023015040023892652,0.5,2000
8,2000,500,0.1,0.1,learned+clip,10.0,1564.72869996636,0.99,1.161,1.0989812288758092,0.0,1.061,0.0036839419990428723,0.003095300002314616,0.5,2000
8,2000,500,0.1,0.1,learned+clip,20.0,1564.72869996636,0.99,1.161,1.104752416899416,0.0,1.061,0.0024984730007417966,0.002160964999347925,0.5,2000
8,2000,500,0.1,0.1,learned+clip,50.0,1564.72869996636,0.99,1.161,1.1220659809702362,0.0,1.061,0.00288410500070313,0.0022354480024660006,0.5,2000
8,2000,500,0.1,0.1,naive-learned-no-split,1.0,1510.289914763796,0.99,1.161,1.0939842023751982,0.0,1.061,0.002858585001376923,0.0030830780015094206,0.5,2000
8,200,500,0.1,0.1,uniform,1.0,200.0,0.99,1.163,1.1630547640469524,0.0,1.063,8.646999049233273e-06,0.001577082002768293,1.0,200
8,200,500,0.1,0.1,oracle,1.0,96.51435165919666,0.99,1.163,1.2210692247447659,0.0,1.063,2.896002115448937e-06,0.001244633000169415,1.0,200
8,200,500,0.1,0.1,oracle+clip,1.0,161.07663999267416,0.99,1.163,1.183070996082765,0.0,1.063,7.9849996836856e-06,0.00117097099791863,1.0,200
8,200,500,0.1,0.1,oracle+clip,2.0,132.95744551082336,0.99,1.163,1.2055155773318007,0.0,1.063,6.392998329829425e-06,0.001358792000246467,1.0,200
8,200,500,0.1,0.1,oracle+clip,5.0,101.47634535583342,0.99,1.163,1.237759592416965,0.0,1.063,1.2264001270523295e-05,0.001457432001188863,1.0,200
8,200,500,0.1,0.1,oracle+clip,10.0,96.51435165919666,0.99,1.163,1.2716000217983656,0.0,1.063,1.1282001651125029e-05,0.0011793070007115602,1.0,200
8,200,500,0.1,0.1,oracle+clip,20.0,96.51435165919666,0.99,1.163,1.3277453518579205,0.0,1.063,8.847000572131947e-06,0.0012507540013757534,1.0,200
8,200,500,0.1,0.1,oracle+clip,50.0,96.51435165919666,0.99,1.163,1.4961813420365857,0.0,1.063,9.448001947021112e-06,0.0012686690024565905,1.0,200
